MCAT_ID,MCAT_Name,Alt_Name,Subcat_ID,Stopword,Attribute
1517,Plastic Pipe Fittings,plastic pipe fittings,777,pipe fitting industrial  pipe fittings fitting steel forged,plastic
1552,Screen Printing Machines,screen printing machines,176,processing machines textile  machine machines fabric textile winding,screen printing
1553,Canned Food,canned food,849,food to eat ready  instant canned soup frozen food,
1554,Frozen Food,frozen food,849,food to eat ready  instant canned soup frozen food,
1561,Water Pumps,water pumps,85,pumps industrial  pump pumps water submersible centrifugal,
1571,Pulses,pulses,171,grain rice  rice flour basmati bean sugar,pulses
1574,Rubber Mats,rubber mats,610,floor mats  mat mats rubber bath door,
1583,Stainless Steel Locks,stainless steel locks,148,lock door  lock locks door lockout padlock,stainless steel
1592,Embroidered Sarees,embroidered sarees,224,sarees  saree sarees silk cotton lehenga,embroidered
1592,Embroidered Sarees,embroidered sarees,224,sarees  saree sarees silk cotton lehenga,embroidered
1594,Silk Sarees,silk sarees,224,sarees  saree sarees silk cotton lehenga,
1594,Silk Sarees,silk sarees,224,sarees  saree sarees silk cotton lehenga,
1601,Voltmeter,voltmeter,756,meter meters digital tester energy,voltmeter
1604,Flower Seeds,flower seeds,14,seeds  seeds seed sesame hybrid seedlings,flower
1605,Herb Seeds,herb seeds,14,seeds  seeds seed sesame hybrid seedlings,herb
1606,Vegetable Seeds,vegetable seeds,14,seeds  seeds seed sesame hybrid seedlings,vegetable
1612,Silk Fabrics,silk fabrics,110,silk fabric satin dress cotton,fabrics
1612,Silk Fabrics,silk fabrics,110,silk fabric satin dress cotton,fabrics
1613,Silk Furnishings,silk furnishings,235,fabric cover home covers chair,silk furnishings
1614,Silver Handicrafts,silver handicrafts,613,silver plated sterling glass wine,handicrafts
1616,Sterling Silver Jewelry,sterling silver jewelry,137,silver sterling ring jewelry pendant,
1625,Stainless Steel Kitchenware,stainless steel kitchenware,699,cooker pan pressure cooking pot,stainless steel kitchenware
1625,Stainless Steel Kitchenware,stainless steel kitchenware,699,cooker pan pressure cooking pot,stainless steel kitchenware
1627,Steel Bar Accessories,steel bar accessories,693,wine bar glass beer steel,accessories
1635,Stainless Steel Bars,stainless steel bars,795,steel bars bar stainless round,
1675,Differential Pressure Switches,differential pressure switches,88,switches electrical  switches switch modular limit button,differential pressure
1684,Proximity Switches,proximity switches,88,switches electrical  switches switch modular limit button,proximity
1687,Temperature Switches,temperature switches,88,switches electrical  switches switch modular limit button,temperature
1687,Temperature Switches,temperature switches,88,switches electrical  switches switch modular limit button,temperature
1689,PVC Floorings,pvc floorings,247,flooring floor tile pvc epoxy,floorings
1694,Table Covers,table covers,446,table placemat tablecloth cover mat,covers
1696,Tablecloth,tablecloth,446,table placemat tablecloth cover mat,
1713,Soil Testing Equipment,soil testing equipment,383,tester testing test machine equipment,soil
1729,Cords,cords,107,lace  lace elastic laces tape sequin,cords
1734,Sewing Threads,sewing threads,242,yarn fibers threads  yarn thread cotton polyester fiber,sewing
1734,Sewing Threads,sewing threads,242,yarn fibers threads  yarn thread cotton polyester fiber,sewing
1736,Tassels,tassels,107,lace  lace elastic laces tape sequin,tassels
1736,Tassels,tassels,107,lace  lace elastic laces tape sequin,tassels
1737,Webbings,webbings,604,bags  bag bags case shopping school,webbings
1740,Kitchen Apron,kitchen apron,105,towel apron napkin tissue cotton,kitchen
1740,Kitchen Apron,kitchen apron,105,towel apron napkin tissue cotton,kitchen
1746,High Voltage Transformers,high voltage transformers,92,transformers  transformer transformers power current distribution,high voltage
1750,Home Furnishing Fabrics,home furnishing fabrics,235,fabric cover home covers chair,furnishing fabrics
1773,Water Treatment Plants,water treatment plants,94,water treatment plant system plants,
1773,Water Treatment Plants,water treatment plants,94,water treatment plant system plants,
1785,FRP Gratings,frp gratings,483,mesh wire perforated gratings steel,frp
1785,FRP Gratings,frp gratings,483,mesh wire perforated gratings steel,frp
1792,Laminated Plywood,laminated plywood,209,wood plywood board particle laminated,
1792,Laminated Plywood,laminated plywood,209,wood plywood board particle laminated,
1794,Plywoods,plywoods,209,wood plywood board particle laminated,plywoods
1797,Plywood Boxes,plywood boxes,561,boxes box corrugated packaging carton,plywood
1800,Animal Clothing,animal clothing,380,horse dog saddle collar leather,animal clothing
1801,Horse Clothing,horse clothing,380,horse dog saddle collar leather,clothing
1802,Saddles,saddles,380,horse dog saddle collar leather,saddles
1802,Saddles,saddles,380,horse dog saddle collar leather,saddles
1811,Automotive Stampings,automotive stampings,495,stamping stampings stamp metal parts,automotive
1821,Kids Furniture,kids furniture,501,beds home furniture  bed furniture table chair bathroom,kids
1826,Display Stands,display stands,502,display stand rack counter acrylic,stands
1827,POP Displays,pop displays,502,display stand rack counter acrylic,pop displays
1835,Laboratory & Pharmaceutical Ovens,laboratory & pharmaceutical ovens,564,autoclave sterilizer incubator autoclaves oven,laboratory & pharmaceutical ovens
1837,Water Heater & Geyser,water heater & geyser,79,components heater & heating  heater heaters water heating geyser,
1837,Water Heater & Geyser,water heater & geyser,79,components heater & heating  heater heaters water heating geyser,
1866,Beaded Bangles,beaded bangles,793,bracelet bangles  bracelet bangle bangles bracelets beaded,
1866,Beaded Bangles,beaded bangles,793,bracelet bangles  bracelet bangle bangles bracelets beaded,
1874,Gold Imitation Jewelry,gold imitation jewelry,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,gold imitation
1874,Gold Imitation Jewelry,gold imitation jewelry,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,gold imitation
1875,Horn Jewelry,horn jewelry,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,horn
1875,Horn Jewelry,horn jewelry,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,horn
1876,Imitation Jewelry,imitation jewelry,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,imitation
1876,Imitation Jewelry,imitation jewelry,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,imitation
1877,Stone Jewelry,stone jewelry,138,ring stone pendant gemstone necklace,jewelry
1877,Stone Jewelry,stone jewelry,138,ring stone pendant gemstone necklace,jewelry
1879,Dhoop Sticks,dhoop sticks,131,accessories puja  incense sticks dhoop pooja thali,
1880,Fragrance Sticks,fragrance sticks,131,accessories puja  incense sticks dhoop pooja thali,fragrance
1881,Incense Cone,incense cone,131,accessories puja  incense sticks dhoop pooja thali,cone
1914,Humidity Controller,humidity controller,384,controller controllers temperature logic process,humidity
1939,Jute Wall Hangings,jute wall hangings,624,wall hanging hangings wind metal,jute
1940,Kids Dresses,kids dresses,106,kids clothing  kids girls boys shirts childrens,dresses
1940,Kids Dresses,kids dresses,106,kids clothing  kids girls boys shirts childrens,dresses
1940,Kids Dresses,kids dresses,106,kids clothing  kids girls boys shirts childrens,dresses
1941,School Uniforms,school uniforms,710,uniform school uniforms security shirt,
1942,Bar Accessories,bar accessories,693,wine bar glass beer steel,accessories
1944,Copper Utensils,copper utensils,697,tableware  bowl tray glass plate set,copper utensils
1964,Air Mattresses,air mattresses,54,mattress foam bed sheet air,mattresses
1972,Hologram Machines,hologram machines,495,stamping stampings stamp metal parts,hologram machines
1976,Pallet Machines,pallet machines,25,material equipments handling  handling pallet stacker equipment truck,machines
1978,Pouch Packaging Machines,pouch packaging machines,166,food machines packaging  machine packaging lamination packing machines,pouch
1992,Metallized Films,metallized films,552,packaging film rolls  film plastic pvc foil packaging,metallized films
1993,Packaging Boxes,packaging boxes,561,boxes box corrugated packaging carton,
1993,Packaging Boxes,packaging boxes,561,boxes box corrugated packaging carton,
1995,Packaging Tapes,packaging tapes,551,tape  tape tapes adhesive 3m paper,packaging
2003,Acrylic Paints,acrylic paints,202,paints  paints paint primer wall emulsion,acrylic
2003,Acrylic Paints,acrylic paints,202,paints  paints paint primer wall emulsion,acrylic
2014,Printing Paper,printing paper,199,paper roll rolls kraft coated,printing
2016,Paper Making Machines,paper making machines,415,paper machine making machines machinery,
2027,Anti Inflammatory Drugs,anti inflammatory drugs,572,tablets pain relief drug paracetamol,anti inflammatory drugs
2028,Antibiotic Drugs,antibiotic drugs,571,drugs tablets antiviral injection tablet,antibiotic
2028,Antibiotic Drugs,antibiotic drugs,571,drugs tablets antiviral injection tablet,antibiotic
2041,Forged Pipe Fittings,forged pipe fittings,777,pipe fitting industrial  pipe fittings fitting steel forged,
2043,Stainless Steel Pipe Fittings,stainless steel pipe fittings,777,pipe fitting industrial  pipe fittings fitting steel forged,stainless
2046,HDPE Pipes,hdpe pipes,490,plastic pipes  pipe pipes tube pvc upvc,hdpe
2046,HDPE Pipes,hdpe pipes,490,plastic pipes  pipe pipes tube pvc upvc,hdpe
2046,HDPE Pipes,hdpe pipes,490,plastic pipes  pipe pipes tube pvc upvc,hdpe
2047,PVC Pipes,pvc pipes,490,plastic pipes  pipe pipes tube pvc upvc,
2047,PVC Pipes,pvc pipes,490,plastic pipes  pipe pipes tube pvc upvc,
2054,Plastic Shopping Bags,plastic shopping bags,434,plastic bags  bag bags plastic printed packaging,shopping
2056,Die Cutting Machines,die cutting machines,781,machine cutting  cutting machine machines paper laser,die
2059,Plastic Extrusion Machines,plastic extrusion machines,170,pvc machine machinery plastics  machine plastic making pipe plant,extrusion machines
2070,Flexographic Printing Machine,flexographic printing machine,169,machine printing machinery spares  printing machine printer printers label,flexographic
2072,Offset Printing Machines,offset printing machines,169,machine printing machinery spares  printing machine printer printers label,offset machines
2079,Textile Printing Machinery,textile printing machinery,176,processing machines textile  machine machines fabric textile winding,printing machinery
2083,Monoblock Pumps,monoblock pumps,85,pumps industrial  pump pumps water submersible centrifugal,monoblock
2083,Monoblock Pumps,monoblock pumps,85,pumps industrial  pump pumps water submersible centrifugal,monoblock
2083,Monoblock Pumps,monoblock pumps,85,pumps industrial  pump pumps water submersible centrifugal,monoblock
2085,Submersible Pumps,submersible pumps,85,pumps industrial  pump pumps water submersible centrifugal,
2085,Submersible Pumps,submersible pumps,85,pumps industrial  pump pumps water submersible centrifugal,
2085,Submersible Pumps,submersible pumps,85,pumps industrial  pump pumps water submersible centrifugal,
2089,Reflective Jackets,reflective jackets,113,safety gloves industrial helmets clothing  gloves glove safety leather industrial,reflective jackets
2089,Reflective Jackets,reflective jackets,113,safety gloves industrial helmets clothing  gloves glove safety leather industrial,reflective jackets
2093,Basmati Rice,basmati rice,171,grain rice  rice flour basmati bean sugar,
2093,Basmati Rice,basmati rice,171,grain rice  rice flour basmati bean sugar,
2093,Basmati Rice,basmati rice,171,grain rice  rice flour basmati bean sugar,
2093,Basmati Rice,basmati rice,171,grain rice  rice flour basmati bean sugar,
2113,Toilet Seats,toilet seats,223,sanitary ware  toilet sink wash seats kitchen,
2113,Toilet Seats,toilet seats,223,sanitary ware  toilet sink wash seats kitchen,
2113,Toilet Seats,toilet seats,223,sanitary ware  toilet sink wash seats kitchen,
2123,Fingerprint Scanners,fingerprint scanners,740,card system access fingerprint control,scanners
2123,Fingerprint Scanners,fingerprint scanners,740,card system access fingerprint control,scanners
2123,Fingerprint Scanners,fingerprint scanners,740,card system access fingerprint control,scanners
2123,Fingerprint Scanners,fingerprint scanners,740,card system access fingerprint control,scanners
2123,Fingerprint Scanners,fingerprint scanners,740,card system access fingerprint control,scanners
2124,Surveillance Systems,surveillance systems,451,camera cctv  camera dome cctv surveillance ip,systems
2133,Silk Garments,silk garments,110,silk fabric satin dress cotton,garments
2135,Silver Jewelry,silver jewelry,137,silver sterling ring jewelry pendant,
2140,Liquid Detergents,liquid detergents,225,soaps  soap soaps detergent washing powder,liquid detergents
2143,Hockey Equipment,hockey equipment,533,cricket equipment  cricket bat ball football equipment,hockey
2146,Stainless Steel Pans,stainless steel pans,492,utensils steel  steel stainless cutlery set kitchen,pans
2146,Stainless Steel Pans,stainless steel pans,492,utensils steel  steel stainless cutlery set kitchen,pans
